time_stamp,asset_id,status_type_id,train_test,source_file,anomaly_score,is_anomaly,sensor_0_avg,sensor_1_avg,sensor_2_avg,wind_speed_3_avg,wind_speed_4_avg
2023-03-31 16:10:00,13,0,train,38.csv,0.12096388246765727,1,20.0,250.3,-12.0,5.1,5.4
2023-03-08 21:50:00,13,0,prediction,14.csv,0.14357350087383475,1,19.0,108.5,0.1,7.3,7.2
2023-03-08 10:40:00,11,0,train,25.csv,0.12724837888528961,1,21.0,119.1,-3.0,4.8,4.9
2023-09-07 12:50:00,10,4,train,42.csv,0.07654639786438178,1,30.0,92.0,1.3,3.8,3.6
2023-06-23 16:50:00,11,0,train,69.csv,0.04005829833925878,1,33.0,279.3,-0.9,5.4,5.2
2023-03-05 21:10:00,21,0,train,72.csv,0.11281902718299536,1,16.0,242.5,-9.8,3.7,4.0
2023-01-12 03:20:00,11,0,train,68.csv,0.12440670796346487,1,14.0,115.3,7.6,5.5,5.8
2023-06-18 17:10:00,10,0,train,10.csv,-0.01874031503403706,-1,33.0,114.1,8.8,9.4,9.0
2023-03-28 18:30:00,11,0,train,25.csv,0.10050788071287137,1,20.0,296.5,16.3,4.5,4.8
2022-08-26 20:30:00,11,0,train,92.csv,-0.0537143987633687,-1,28.0,116.0,-5.4,8.8,8.8
2023-02-21 19:30:00,10,0,train,42.csv,0.11557924824461135,1,15.0,110.0,-3.1,7.9,8.0
2023-07-26 01:10:00,21,0,train,72.csv,0.08351624490784465,1,23.0,201.0,18.5,2.5,2.5
2022-11-09 15:10:00,21,0,train,22.csv,0.12427460733389878,1,18.0,260.5,0.1,5.7,6.0
2023-05-19 09:50:00,11,0,train,68.csv,-0.029294160001915315,-1,19.0,359.0,-3.4,2.6,2.7
2023-04-05 04:00:00,10,0,train,17.csv,0.10562066830782119,1,16.0,103.0,9.2,9.2,8.7
2022-02-03 02:30:00,10,0,train,40.csv,0.0690518044975969,1,13.0,333.1,11.8,3.3,3.3
2022-10-15 11:20:00,0,0,train,24.csv,0.035968053610735295,1,18.0,59.4,-52.0,2.1,2.1
2023-09-21 07:50:00,10,0,train,17.csv,0.10784555224299441,1,21.0,103.8,1.2,4.1,4.1
2023-03-06 20:40:00,13,0,train,84.csv,0.12785590754824278,1,16.0,315.7,14.8,5.9,6.2
2023-09-06 21:30:00,21,0,train,51.csv,0.033961092213647626,1,28.0,103.0,2.8,3.4,3.4
2023-02-22 10:30:00,11,0,train,25.csv,-0.06952009405449255,-1,17.0,144.8,30.7,8.5,8.5
2022-04-18 03:10:00,11,0,train,92.csv,0.08576337074465074,1,15.0,3.5,16.7,1.8,1.8
2022-11-22 15:00:00,0,0,train,0.csv,0.04747241995334878,1,15.0,194.5,44.8,1.6,1.6
2022-10-29 05:50:00,21,3,train,13.csv,-0.11546575039653684,-1,21.0,109.0,-0.2,13.1,13.1
2022-07-15 14:20:00,13,0,train,38.csv,-0.11931702739676608,-1,28.0,108.2,3.3,15.8,15.1
2023-07-23 09:10:00,21,0,train,51.csv,0.08705207266813342,1,21.0,158.2,-7.4,1.7000000000000002,1.7000000000000002
2022-09-27 01:00:00,21,4,train,22.csv,0.11767767903921394,1,24.0,101.1,6.9,7.7,7.9
2023-04-04 21:50:00,13,0,train,45.csv,0.13389401250990024,1,18.0,107.7,4.9,6.9,6.5
2022-10-31 13:50:00,21,0,train,72.csv,-0.11727626182685658,-1,23.0,116.2,3.0,11.4,11.4
2022-12-22 23:20:00,13,0,train,14.csv,0.09652631100558634,1,15.0,87.7,8.8,8.2,8.2
2023-02-24 18:40:00,10,0,train,17.csv,0.1075128261702713,1,16.0,272.2,8.1,4.7,4.8
2022-09-05 11:50:00,0,0,train,0.csv,-0.02380923375897015,-1,36.0,121.0,1.1,4.0,3.8
2023-10-07 00:50:00,21,4,train,72.csv,0.03532899913963122,1,24.0,7.4,86.1,1.7000000000000002,1.7000000000000002
2023-02-07 07:00:00,0,0,train,24.csv,0.06989280516387131,1,13.0,330.8,-13.3,3.9,3.8
2022-07-22 19:20:00,10,0,train,3.csv,0.10324268825036254,1,25.0,274.9,5.8,6.5,6.2
2023-03-31 21:20:00,13,0,train,38.csv,0.12092753909680937,1,17.0,303.8,15.6,5.1,5.2
2022-12-31 00:30:00,11,0,train,69.csv,0.11367383995369518,1,15.0,131.7,9.2,10.0,10.0
2022-07-28 14:10:00,0,0,train,73.csv,0.05024227494409683,1,31.0,112.9,3.6,7.6,7.3
2022-10-14 12:10:00,0,0,train,71.csv,-0.0431460141609189,-1,19.0,315.1,69.4,3.0,3.0
2023-07-07 01:20:00,21,0,train,22.csv,0.06596786055392923,1,20.0,266.5,-0.1,2.6,2.6
2022-11-01 17:00:00,21,0,train,51.csv,-0.08971676804841677,-1,24.0,132.6,8.7,8.0,8.0
2022-12-28 20:50:00,0,0,train,71.csv,0.1017715765558681,1,15.0,85.0,-14.1,10.2,10.1
2022-12-29 09:10:00,0,0,train,0.csv,0.04489544369497278,1,16.0,121.3,9.5,12.5,12.7
2022-10-19 03:40:00,11,0,train,25.csv,0.11938572989451485,1,21.0,111.5,7.6,8.0,8.0
2022-09-12 06:40:00,0,0,train,0.csv,0.12246837627778928,1,24.0,81.2,-12.0,5.1,4.9
2023-08-15 07:50:00,10,0,train,42.csv,0.10723496173372332,1,25.0,102.4,2.6,7.7,6.9
2022-10-08 11:30:00,10,4,train,3.csv,0.022605755637186864,1,24.0,338.5,-112.7,1.8,1.8
2023-02-16 11:40:00,10,0,train,17.csv,0.05950618210812636,1,16.0,103.5,-7.4,12.2,12.2
2023-04-04 22:50:00,13,0,train,84.csv,0.13074588446715057,1,17.0,86.8,-23.3,7.2,6.9
2022-04-23 19:20:00,11,0,train,92.csv,0.11075759070289593,1,20.0,335.2,2.8,5.6,5.6
2022-07-17 05:10:00,13,0,train,45.csv,0.04982165665378041,1,23.0,88.0,-7.1,11.2,11.0
2022-11-05 09:40:00,13,0,train,84.csv,0.12660771816717947,1,19.0,213.3,18.4,4.0,4.4
2023-01-26 08:50:00,11,0,train,25.csv,0.06224302696838935,1,13.0,166.7,-21.6,3.9,4.2
2022-09-03 03:30:00,10,0,train,3.csv,0.11283988448076854,1,25.0,88.4,-4.3,9.0,8.3
2022-11-10 04:10:00,0,0,train,73.csv,0.125901580137408,1,16.0,325.2,-0.3,6.1,5.9
2023-01-25 20:00:00,0,0,train,0.csv,0.01570906579837328,1,13.0,261.0,-1.8,3.1,3.0
2023-05-18 10:00:00,0,0,train,0.csv,0.09691163612416831,1,19.0,331.6,-2.4,7.4,7.4
2022-08-13 12:10:00,13,0,train,45.csv,-0.08732648662966169,-1,27.0,85.3,-4.5,16.2,15.7
2022-05-21 12:10:00,10,0,train,40.csv,0.12780288347848212,1,25.0,122.6,-4.5,6.3,6.1
2023-03-03 19:40:00,11,0,train,69.csv,0.007622365636625439,1,14.0,269.1,-16.0,12.6,12.8
2022-10-02 13:10:00,21,4,train,13.csv,-0.061364013510786686,-1,25.0,255.7,90.7,2.3,2.3
2022-08-15 23:40:00,10,4,train,3.csv,0.1244241627469519,1,25.0,124.2,6.3,5.9,5.6
2022-11-25 16:10:00,0,0,train,26.csv,0.06559018721028648,1,14.0,147.8,-18.6,9.2,9.7
2022-01-03 09:20:00,10,0,train,40.csv,0.03141716629843344,1,14.0,103.1,49.3,1.6,1.6
2022-11-21 22:00:00,21,0,train,72.csv,0.11206468193157199,1,16.0,170.9,10.9,5.3,5.4
2023-06-07 11:30:00,10,0,train,10.csv,0.08348179885408125,1,27.0,146.5,27.5,6.1,5.9
2023-07-25 05:50:00,10,0,train,42.csv,0.07834907887806036,1,22.0,145.8,-15.9,2.8,2.8
2023-08-13 16:40:00,21,4,train,72.csv,-0.06916684832713271,-1,29.0,97.9,9.3,12.4,11.8
2022-12-05 20:00:00,13,0,train,38.csv,0.12400324174653099,1,18.0,92.3,-6.3,8.5,8.2
2022-09-23 10:30:00,13,0,train,45.csv,0.07373013768568254,1,21.0,164.9,1.8,1.3,1.3
2022-08-12 05:10:00,10,4,train,3.csv,-0.000598776667752543,-1,25.0,112.3,2.0,12.3,11.7
2023-06-21 18:40:00,13,0,train,38.csv,0.10370509515059056,1,27.0,259.1,-2.2,4.7,4.8
2023-02-06 15:00:00,0,0,train,24.csv,0.044278656121833404,1,18.0,321.6,-13.4,3.8,3.9
2023-06-27 03:10:00,10,0,train,10.csv,0.07274797836640895,1,21.0,270.7,-1.1,3.3,3.3
2023-06-08 18:20:00,13,0,train,38.csv,0.033893928901480186,1,28.0,105.3,-2.7,8.8,8.8
2023-04-05 09:40:00,11,0,prediction,92.csv,0.13798267176310036,1,17.0,79.9,-10.0,7.0,6.8
2022-09-25 06:30:00,11,0,train,68.csv,0.1337453515444098,1,21.0,108.8,5.6,6.1,6.1
2023-04-01 20:10:00,10,0,train,10.csv,0.11309823061185853,1,16.0,291.0,0.9,5.8,6.0
2022-10-08 12:50:00,0,0,train,71.csv,0.025287214106863576,1,24.0,32.2,-88.6,1.7000000000000002,1.7000000000000002
2023-07-03 20:20:00,11,0,train,68.csv,-0.05412935834583443,-1,26.0,113.8,-0.3,10.0,10.0
2023-08-15 09:50:00,10,0,train,42.csv,0.09495592456181967,1,26.0,103.0,-12.1,3.4,3.3
2023-10-23 17:40:00,10,0,train,17.csv,0.03684575836229248,1,24.0,94.3,-0.7000000000000001,11.2,10.9
2022-07-20 13:00:00,13,0,train,14.csv,0.006103511574018006,1,30.0,238.3,62.2,2.5,2.5
2023-06-01 04:30:00,11,0,train,69.csv,0.07171475283334816,1,22.0,95.9,-8.6,11.8,11.4
2022-08-26 23:20:00,13,0,train,38.csv,-0.02250987192608145,-1,26.0,115.7,6.6,9.9,9.8
2023-04-07 17:00:00,0,0,train,73.csv,-0.026060499505829893,-1,20.0,115.3,9.5,16.6,16.4
2022-11-07 21:40:00,11,0,train,25.csv,0.11081512796175175,1,14.0,345.0,3.0,6.2,6.4
2023-02-18 13:30:00,0,0,train,24.csv,0.07321412286566192,1,17.0,335.2,-57.9,3.4,3.4
2022-09-14 15:30:00,10,0,train,40.csv,0.0510839641711921,1,21.0,236.9,-0.3,8.6,8.6
2023-02-03 13:30:00,21,0,train,13.csv,0.11298620292051659,1,18.0,182.9,-40.3,6.6,6.9
2023-05-04 12:00:00,0,0,train,73.csv,0.12218130134287108,1,20.0,136.7,5.7,8.7,8.6
2023-02-19 06:30:00,11,0,train,92.csv,0.035317851886218665,1,13.0,176.5,-26.2,4.0,4.0
2023-06-17 12:00:00,21,0,train,22.csv,0.04508333669800507,1,31.0,110.8,-1.2,9.4,9.2
2023-02-06 21:10:00,13,0,train,14.csv,0.09742611652680633,1,15.0,317.1,9.6,3.3,3.3
2022-07-20 08:10:00,11,3,train,92.csv,0.0022111087232982163,1,27.0,117.1,10.4,6.8,6.5
2022-03-30 15:10:00,13,0,train,14.csv,0.03563023266698595,1,23.0,294.1,5.3,3.7,3.7
2023-04-05 01:30:00,21,0,train,51.csv,0.12499307517352753,1,16.0,115.9,2.4,5.8,5.9
2022-09-25 09:30:00,13,0,train,14.csv,0.1262359959306802,1,22.0,88.6,-1.6,5.5,5.3
2023-08-24 06:30:00,13,0,train,84.csv,0.06544389641230763,1,25.0,80.8,-10.5,2.5,2.5
2022-08-07 05:30:00,0,0,train,0.csv,0.03858196033912059,1,26.0,97.1,8.8,11.1,10.7
2023-01-29 11:40:00,13,0,train,45.csv,0.0594233861296386,1,15.0,233.9,-154.9,1.9,1.9
2022-10-22 02:50:00,11,0,train,92.csv,0.11943870419663016,1,20.0,163.9,-14.3,5.8,5.8
2022-05-18 02:50:00,0,0,train,24.csv,0.062218049873255354,1,21.0,73.2,-9.1,9.1,9.2
2023-02-18 11:10:00,0,0,train,0.csv,0.10959201486468184,1,15.0,61.1,15.9,3.8,4.0
2023-01-07 01:50:00,13,0,train,45.csv,0.0854664365613842,1,15.0,93.4,-9.7,8.5,8.7
2023-05-29 08:00:00,0,0,train,0.csv,0.086072226189439,1,19.0,167.2,-15.0,2.5,2.5
2022-10-27 17:10:00,21,3,train,51.csv,-0.004106727564895052,-1,25.0,110.0,9.9,13.2,13.0
2022-03-18 15:00:00,0,0,train,71.csv,0.08688580929105028,1,17.0,265.8,12.7,4.2,4.3
2022-01-07 03:10:00,0,0,train,71.csv,0.12244234011407584,1,16.0,263.4,15.6,4.6,4.7
2023-02-09 21:40:00,13,0,train,14.csv,0.06040207117187002,1,14.0,142.2,-0.2,3.9,3.8
2022-07-12 15:00:00,11,4,train,25.csv,0.04943410138265364,1,30.0,272.8,0.3,8.3,8.0
2023-07-09 06:00:00,13,0,prediction,38.csv,0.04348133598670206,1,20.0,195.8,-5.5,2.9,3.0
2022-05-03 05:00:00,0,3,train,71.csv,-0.03481525440193367,-1,17.0,79.1,-9.9,14.5,14.5
2022-11-25 22:50:00,13,0,train,14.csv,0.05093936128953541,1,15.0,163.7,-2.2,11.6,11.5
2022-12-04 04:00:00,0,0,train,0.csv,0.13545689661334487,1,17.0,138.4,-6.3,5.3,5.4
2023-06-05 04:50:00,0,4,train,0.csv,-0.008410384981560104,-1,19.0,319.4,23.6,3.3,3.3
2023-08-11 02:10:00,13,0,train,84.csv,0.06690403452610005,1,24.0,93.9,4.7,10.7,10.5
2022-08-21 15:20:00,0,4,train,24.csv,-0.02682845409975876,-1,31.0,95.6,4.9,11.7,11.2
2022-08-10 21:20:00,0,4,train,71.csv,0.09775737575468052,1,27.0,124.3,10.7,5.4,5.2
2023-09-20 17:50:00,10,0,train,17.csv,0.10461856615428805,1,28.0,142.9,-2.2,7.9,7.6
2023-09-06 05:20:00,21,0,train,51.csv,0.12656005640318235,1,24.0,64.5,-3.0,7.9,8.0
2022-12-11 22:50:00,21,0,train,13.csv,0.10586516772875604,1,15.0,64.0,-3.8,4.0,4.3
2023-09-24 22:50:00,10,0,train,17.csv,0.09489109719483613,1,23.0,100.5,1.1,6.1,5.8
2022-12-10 07:30:00,0,0,train,71.csv,0.13920369496413054,1,17.0,107.7,-10.4,7.7,7.8
2023-01-06 20:20:00,0,0,train,24.csv,0.11507130520647268,1,15.0,107.3,7.7,8.9,9.1
2023-07-29 15:20:00,0,0,train,26.csv,-0.01160780286767249,-1,30.0,267.7,37.8,4.8,4.8
2023-02-10 01:20:00,10,0,train,3.csv,0.10212576722413425,1,14.0,248.0,7.1,3.9,3.7
2022-12-09 23:30:00,0,0,train,0.csv,0.08992429956458647,1,17.0,102.5,-16.3,10.9,10.9
2022-10-22 13:20:00,21,4,train,51.csv,0.10794478461491236,1,21.0,207.9,22.5,8.2,8.7
2022-10-04 20:50:00,11,0,train,25.csv,0.11658683743906673,1,24.0,105.7,-7.7,9.5,9.1
2022-08-03 14:50:00,11,0,train,25.csv,0.059427954222691814,1,30.0,283.5,14.5,5.2,5.2
2023-01-15 13:00:00,11,0,train,25.csv,0.07261501776783125,1,15.0,82.1,30.1,2.9,2.9
2022-10-17 08:20:00,0,0,train,26.csv,0.07512979659944391,1,19.0,88.9,-14.4,3.5,3.5
2022-07-27 00:30:00,0,0,train,71.csv,-0.09165381021025498,-1,26.0,100.5,8.0,13.5,13.5
2022-10-09 10:50:00,21,0,train,51.csv,0.07624657438928584,1,22.0,238.1,49.4,2.6,2.6
2023-04-18 23:30:00,11,0,train,25.csv,0.09482903453981278,1,20.0,104.2,0.3,11.6,11.3
2022-10-21 13:20:00,11,0,train,92.csv,0.1126085082369731,1,24.0,181.3,3.1,5.5,5.6
2023-04-09 16:30:00,21,0,train,72.csv,-0.006039148689791607,-1,20.0,108.8,13.9,15.8,15.1
2022-09-07 18:30:00,0,0,train,73.csv,0.024561873754097907,1,28.0,243.1,-12.3,3.7,3.6
2023-02-22 00:30:00,0,0,train,26.csv,0.00650118557646584,1,15.0,138.1,28.4,12.0,11.8
2022-10-30 20:20:00,11,0,train,69.csv,0.12241252419284726,1,19.0,119.3,7.3,8.7,8.4
2023-06-19 07:10:00,0,3,train,26.csv,0.09450834392905288,1,25.0,101.4,-17.0,7.9,7.8
2022-05-22 16:40:00,13,0,train,45.csv,0.10861329622709892,1,25.0,334.5,29.5,6.3,6.3
2023-08-07 01:40:00,10,0,train,10.csv,0.037273122708244066,1,28.0,77.6,-10.8,2.5,2.5
2022-05-14 11:50:00,11,0,train,92.csv,0.045529432250970336,1,19.0,225.8,-74.0,3.8,3.8
2023-03-15 02:40:00,11,0,train,69.csv,0.11305103763599655,1,16.0,110.7,-10.3,8.8,9.0
2022-09-12 19:30:00,13,0,train,14.csv,0.07656385366200935,1,26.0,217.2,27.5,7.1,7.3
2023-05-27 23:00:00,10,0,train,10.csv,0.12243766520793303,1,22.0,121.6,11.6,5.6,5.4
2022-09-18 11:50:00,13,0,train,38.csv,0.0864062513268043,1,28.0,72.2,-26.1,3.8,4.0
2023-07-03 09:50:00,13,0,prediction,38.csv,0.03030953625039179,1,25.0,127.7,9.1,10.2,10.0
2022-09-12 15:10:00,0,0,train,24.csv,0.06733045208450739,1,30.0,131.3,0.6000000000000001,7.1,6.9
2022-11-19 10:00:00,21,0,train,72.csv,0.028383685041621587,1,14.0,295.8,-6.6,2.8,2.8
2022-09-29 09:50:00,10,4,train,40.csv,0.024797369009931458,1,24.0,119.8,19.1,12.3,11.7
2023-08-19 08:00:00,10,0,train,17.csv,0.07701358734257918,1,26.0,76.5,-25.1,2.5,2.5
2022-12-26 01:10:00,21,0,train,13.csv,0.12615991168276108,1,15.0,93.2,-1.7000000000000002,6.3,6.6
2022-12-03 03:20:00,13,0,train,14.csv,0.14358088599639962,1,17.0,125.4,1.6,7.4,7.0
2023-05-15 15:50:00,11,0,train,25.csv,-0.051902599780629055,-1,26.0,121.9,14.5,16.5,16.0
2023-08-22 18:00:00,10,0,train,42.csv,-0.026701102076528982,-1,32.0,94.6,0.4,10.7,10.1
2023-03-19 10:00:00,13,0,train,84.csv,0.1309763862132624,1,18.0,93.7,5.3,5.4,5.6
2023-01-03 16:00:00,21,0,train,22.csv,0.07373934890571138,1,20.0,152.1,61.8,2.3,2.3
2023-01-21 12:00:00,0,0,train,24.csv,0.015198249291714705,1,12.0,18.3,56.2,2.3,2.3
2023-04-09 12:10:00,10,0,train,10.csv,-0.013191185731833865,-1,19.0,114.0,4.5,16.3,15.5
2023-06-11 17:50:00,11,0,train,68.csv,-0.07162343452092645,-1,30.0,95.2,-12.9,13.0,12.5
2022-09-28 06:30:00,11,0,train,92.csv,0.05111285775690383,1,23.0,112.7,1.1,11.6,11.1
2023-10-12 17:10:00,21,4,prediction,51.csv,0.02428454121875162,1,29.0,85.4,3.5,10.5,10.2
2023-01-14 21:30:00,13,0,train,45.csv,0.09195263829087919,1,12.0,17.9,-11.7,7.0,7.2
2023-01-20 08:10:00,0,0,train,26.csv,0.01869314473392958,1,6.0,350.9,23.1,3.1,3.1
2022-06-22 01:00:00,13,0,train,14.csv,0.06383856102697916,1,23.0,115.3,1.3,9.9,9.8
2023-03-16 10:40:00,21,0,train,13.csv,0.04179970036749797,1,16.0,107.8,8.0,12.0,12.0
2023-05-14 05:10:00,21,0,train,22.csv,0.052712767445044995,1,17.0,71.1,115.1,0.9,0.9
2022-11-04 22:30:00,11,0,train,68.csv,0.07139041635697746,1,21.0,210.0,18.5,2.6,2.6
2022-10-24 21:50:00,13,0,train,14.csv,0.13252699124097805,1,21.0,127.9,7.6,6.7,6.5
2022-09-04 05:00:00,13,0,train,14.csv,0.07798030901740455,1,28.0,87.1,-1.4,7.8,7.7
2023-06-01 22:40:00,10,0,train,10.csv,0.05150017389975614,1,22.0,156.5,31.5,3.0,3.0
2022-07-12 20:40:00,10,0,train,40.csv,-0.046117821992730734,-1,31.0,295.0,-3.9,3.1,3.1
2022-12-15 04:00:00,21,0,train,22.csv,0.022017842556368517,1,12.0,311.4,-11.0,3.6,3.8
2022-11-12 20:10:00,13,0,train,45.csv,0.115481206958375,1,16.0,337.3,16.8,4.3,4.5
2023-06-25 18:30:00,0,0,train,0.csv,-0.007017368669033908,-1,34.0,356.7,-7.3,5.2,5.2
2023-03-20 18:30:00,11,0,train,92.csv,0.10167773075483938,1,16.0,240.7,-20.1,5.1,5.1
2022-11-26 01:10:00,13,0,train,14.csv,0.10751549233457575,1,15.0,218.1,26.7,6.2,6.2
2022-10-10 10:50:00,13,4,train,38.csv,0.008239175669578436,1,21.0,316.9,104.4,3.2,3.2
2023-04-28 05:50:00,21,0,train,72.csv,0.058924427466261475,1,16.0,125.9,12.4,10.5,10.3
2022-09-05 09:40:00,0,0,train,0.csv,0.059742014464570725,1,31.0,98.8,5.6,7.9,7.5
2022-12-15 08:40:00,10,0,train,10.csv,0.05513376222326738,1,10.0,321.7,-2.0,3.0,3.0
2023-01-15 14:20:00,0,0,train,24.csv,0.036790502795783664,1,16.0,51.6,37.0,3.0,3.0
2022-03-07 00:40:00,0,0,train,71.csv,0.07371081254127826,1,12.0,318.6,-1.4,7.7,7.8
2023-02-02 15:10:00,10,0,train,3.csv,0.07314638998974904,1,15.0,199.9,-18.3,9.4,9.7
2022-12-19 10:10:00,0,0,train,0.csv,0.0676316083517739,1,11.0,323.5,-3.5,5.2,5.3
2023-11-02 02:10:00,10,0,prediction,17.csv,0.13800467867106003,1,19.0,137.8,4.4,6.5,6.5
2023-02-24 15:30:00,11,0,train,92.csv,0.1150148247730311,1,18.0,252.2,-23.4,4.6,4.7
2022-09-01 09:20:00,11,0,train,92.csv,0.10788664911553691,1,26.0,101.8,-2.8,9.0,8.7
2023-03-10 07:10:00,21,0,train,22.csv,0.12737532907773624,1,20.0,104.3,-7.4,7.3,7.4
2023-05-13 08:50:00,21,0,prediction,13.csv,0.05766406911827204,1,18.0,177.6,-68.0,2.5,2.5
2022-09-13 18:40:00,0,0,train,73.csv,0.11830933612785127,1,23.0,299.0,16.1,5.3,5.2
2023-03-30 10:40:00,13,0,train,84.csv,0.13593157633494352,1,18.0,120.3,0.0,6.6,6.9
2022-12-10 19:40:00,11,0,train,92.csv,0.1379901563814726,1,17.0,105.8,-2.3,4.9,4.9
2023-07-22 19:30:00,11,0,train,69.csv,0.08829356076359818,1,27.0,314.8,22.7,6.0,5.9
2023-05-04 19:20:00,10,0,prediction,3.csv,0.04111347029328849,1,22.0,188.1,11.6,3.2,3.2
2022-11-06 00:40:00,0,0,train,71.csv,0.13561095990538957,1,20.0,202.5,12.8,7.3,7.6
2023-10-25 12:10:00,10,0,train,17.csv,0.09078703996199922,1,23.0,121.8,0.3,10.9,10.5
2023-05-06 22:00:00,0,0,train,26.csv,0.1137339666911652,1,19.0,321.6,7.2,4.6,4.4
2022-12-18 13:40:00,10,0,train,10.csv,0.1269960739986734,1,16.0,106.2,15.6,6.4,6.4
2023-10-09 21:50:00,0,4,train,26.csv,0.04972547649464221,1,24.0,39.7,98.3,1.3,1.3
2023-05-22 18:30:00,10,0,train,10.csv,0.025738148275341377,1,25.0,298.5,23.4,3.1,3.1
2023-07-24 04:10:00,0,0,train,26.csv,0.07043843324662485,1,23.0,189.2,-99.0,3.1,3.1
2022-11-18 14:50:00,13,0,train,14.csv,0.09785908346324551,1,20.0,229.5,-24.0,4.7,5.1
2023-04-27 21:40:00,10,0,train,10.csv,0.08169088876382796,1,19.0,0.3,9.5,4.3,4.3
2023-03-05 14:50:00,11,0,train,92.csv,0.13154176844999393,1,17.0,257.1,2.1,8.3,8.3
2022-05-26 17:40:00,13,0,train,14.csv,0.11768720568365348,1,22.0,289.0,-6.5,6.4,6.3
2023-07-29 11:50:00,0,0,train,0.csv,0.06286518767324811,1,26.0,175.4,-28.6,2.5,2.5
2023-04-20 04:20:00,21,0,train,22.csv,-0.08820190123485372,-1,17.0,91.8,-17.5,20.9,20.0
2023-04-28 21:10:00,10,0,train,10.csv,0.10966309618604786,1,15.0,96.9,-17.2,9.3,9.6
2022-06-04 19:10:00,21,0,train,13.csv,0.11217562099701245,1,21.0,267.0,-7.3,6.6,6.6
2023-03-28 06:00:00,13,0,train,84.csv,0.08949422687892178,1,14.0,15.6,16.8,4.3,4.2
2023-08-26 09:40:00,10,0,train,17.csv,0.0681843644806559,1,27.0,107.1,-2.9,2.5,2.5
2023-04-25 19:30:00,0,0,train,0.csv,0.13332111284848452,1,18.0,249.6,-14.3,6.2,6.1
2023-06-29 10:50:00,13,0,prediction,38.csv,0.10309348524739909,1,21.0,319.6,-13.5,6.5,6.4
2022-08-27 15:40:00,21,4,train,13.csv,0.005362613037997566,1,32.0,65.8,-22.4,9.2,9.1
2023-02-05 14:20:00,0,0,train,26.csv,0.07616230966000437,1,16.0,308.5,-5.2,9.9,9.9
2022-11-20 04:30:00,13,0,train,45.csv,0.09411356934413756,1,16.0,288.9,7.0,3.9,4.1
2022-10-20 11:20:00,0,0,train,73.csv,0.13460530782116642,1,21.0,92.5,-3.1,4.9,4.9
2023-06-05 03:20:00,13,0,train,38.csv,0.05861799697077785,1,21.0,306.8,8.8,3.5,3.5
2023-08-07 15:10:00,11,4,prediction,68.csv,-0.007399226812847548,-1,34.0,349.5,32.1,4.3,4.1
2022-11-28 11:40:00,11,0,train,68.csv,0.04346454716703063,1,14.0,93.2,-35.9,1.8,1.8
2023-04-18 13:00:00,13,4,prediction,45.csv,0.06773800246387762,1,23.0,76.4,-10.6,10.9,11.0
2023-03-04 03:10:00,10,0,train,3.csv,0.11512851076020242,1,14.0,264.9,14.0,6.8,6.8
2022-02-28 04:30:00,10,0,train,40.csv,0.058262722305293446,1,8.0,321.2,-3.2,8.4,8.3
2023-07-02 05:40:00,21,0,train,72.csv,-0.002880848971196781,-1,22.0,92.8,2.8,15.1,14.4
2022-08-29 20:50:00,21,4,train,22.csv,0.007993009511221616,1,30.0,285.5,11.5,3.7,3.9
2022-06-01 09:10:00,0,0,train,71.csv,0.06686697321707818,1,19.0,321.0,-33.7,2.0,2.0
2022-12-28 08:30:00,13,0,train,38.csv,0.08898603861472942,1,16.0,100.0,2.7,10.2,10.6
2023-04-02 19:20:00,11,0,train,69.csv,0.11610282570996794,1,21.0,260.3,4.0,4.7,4.7
2022-11-17 02:00:00,21,0,train,51.csv,0.11342527613580972,1,15.0,83.9,2.7,7.9,8.2
2022-08-23 17:30:00,21,4,train,22.csv,-0.1392993827491551,-1,28.0,95.0,1.5,18.4,17.3
2022-06-01 17:40:00,13,0,train,14.csv,0.09745265511508489,1,28.0,89.2,-8.3,8.2,8.1
2022-10-20 04:20:00,21,4,train,13.csv,0.12531867242651107,1,21.0,74.8,-11.3,5.6,5.8
2022-11-17 16:10:00,10,0,train,3.csv,0.0867459325223483,1,22.0,101.8,17.5,3.1,3.1
2022-07-20 02:20:00,13,0,train,38.csv,0.13674313556796663,1,27.0,110.2,7.4,5.7,5.6
2022-08-14 23:10:00,0,4,train,71.csv,-0.07334467116377252,-1,24.0,88.7,-11.4,11.2,11.2
2022-10-09 06:50:00,13,4,train,84.csv,0.12157908213420576,1,21.0,207.8,-6.4,4.4,4.7
2022-07-20 15:10:00,0,0,train,24.csv,0.07300999803287739,1,34.0,104.6,8.9,5.9,5.8
2023-06-30 07:50:00,21,0,train,22.csv,0.09817329533571068,1,17.0,327.2,3.4,6.1,6.1
2022-11-09 09:50:00,11,0,train,92.csv,0.039450728904914634,1,14.0,11.9,-13.5,1.5,1.5
2023-07-23 07:00:00,10,0,train,17.csv,0.08922802852339873,1,20.0,203.8,9.8,2.5,2.5
2023-06-28 12:30:00,21,0,train,51.csv,0.12689008471261953,1,23.0,267.9,1.6,7.2,7.1
2023-07-05 07:40:00,0,0,train,0.csv,0.13195325808658065,1,22.0,135.8,7.6,5.2,5.1
2023-07-30 02:00:00,13,0,train,84.csv,0.052394646826795455,1,27.0,359.0,9.8,2.6,2.6
2023-01-21 08:00:00,11,0,train,68.csv,-0.009278457955372299,-1,7.0,166.1,25.4,3.2,3.2
